SMILES,shift_value
CC1CCC(C(=O)NCC2CCNN2C)CC1F,-116.68
OC[C@@H]1C[C@H]1NC1NCC(Cl)CC1F,-136.29
[H]C1=C(F)OC(F)=C1[H],-123.0
C=C(CC)CC(F)(F)F,-63.0
CC1NC(C(F)(F)F)OC1C(=O)O,-66.89
CC(O)(C1CCCCC1)C(F)(F)F,-81.1
O=C(O)C1NC(C(F)(F)F)N2CCCCC12,-63.13
O=S(=O)(C1=CC=CC=C1)C(F)(F)C1=CC=CS1,-93.0
C=CCOC1SC(-C2CCCCC2)CC1C(F)(F)F,-57.0
CC1CC(NC(=O)C2CCC(C(F)(F)F)CC2)N(C)N1,-62.67
O=C(NC1CCC(F)CC1)NC1CCCC2C1CCNC2,-119.14
FC1=NC=CC2=CC=CC=C21,-71.0
CC(C)(N)C(=O)N1CCOC(C2CCC(F)CC2)C1,-113.5
Cl.O=C(C1CNCCO1)N1CCCC1CC1CCCC(F)C1,-113.78
O=C1NC(C2CCC(F)CC2)C12CCC2,-115.09
CCN1CCN(CC2CCNCC2F)CC1,-130.55
C=C(F)C(=O)OCC,-117.72
FC(F)(C1CCCCC1)C(F)(F)C1CCCCC1,-112.37
CC1(C(=O)NCC2CCC(F)CC2)CNC1,-115.93
CC(C)(NC(=O)C1CCC(=O)N1)C1CCC(F)CC1Cl,-115.3
CN1C(=O)C[C@H](C(=O)O)[C@H]1C1CCC(C(F)(F)F)CC1,-62.73
CCCN1C(=O)C2CCC(C(F)(F)F)NC2N(C)C1=O,-68.02
FC1=NC2=CC=CC=C2N=C1,-74.0
CCCCF,-219.0
CN1C=CN(C(F)F)C1=S,-100.0
OCC1CCN(C2NC(C(F)(F)F)CS2)CC1,-64.75
C=CC(=C)F,-120.0
NC(=O)[C@@H]1C[C@@H](F)CN1C(=O)C1CCC2CC[NH]C2C1,-177.73
O=C(C1CN(CC2CCCC(F)C2)NN1)N1CCCCC1,-112.49
O=C(OC(C#CC(F)(F)F)CCC1CCCCC1)C1CCCO1,-51.97
FC(F)(OC1=CC=CC=C1)SC1=CC=CC=C1,-43.0
CC1CCC(NC(=O)CN2CCCCC2)C(F)C1,-116.12
CC(F)(F)CO,-96.1
CN(CC1CCCO1)C(=O)C1CCCC(F)C1,-112.1
CC1N[NH]C(C)C1CN[C@@H]1CCCC[C@H]1F,-176.72
[H]/C(CCC)=C(/F)S(=O)(=O)C1=CC=CC=C1,-130.0
FC1CCC(Cl)C2C1CCCN2,-120.37
COC1CCC(F)C(NC(=O)C2CCCOC2)C1,-134.53
O=C1CCC(CNC(=O)NC2CCCCC2F)N1,-127.34
FC(F)(OC1=CC=CC=C1)C1=CC=CC=C1,-66.0
CC1CN(C)CCN1C(=O)NCC1CCC(F)CC1,-116.63
FC(F)(F)C1=CC2=CC=CC=C2C=C1,-62.0
[H]/C(CCCCCCC)=C(/F)C(=O)OCCCC,-130.6
CC1(F)CCCN(CC2CNCS2)C1,-147.98
CCCF,-219.0
FC(F)(F)C1C(-C2CCCC(Cl)C2)C(C(F)(F)F)C(-C2CCCC(Cl)C2)C(C(F)(F)F)C1-C1CCCC(Cl)C1,-46.8
O=C(C1CCCCN1)N1CCOC(C2CCC(F)CC2)C1,-113.4
[H]C1=NN(C)C([H])=C1F,-175.0
O=C(CC(F)(F)F)C1=CC=CC=C1,-62.0
CC(=O)C(F)(F)F,-81.0
CC1CCC(C(=O)N2CCCN(C)C3CCC(F)CC32)O1,-120.7
FCC1=CC=CC=C1,-204.3
O[C@@H]1CCCC[C@H]1C1CCC(F)CC1,-117.56
CC1CCC(F)C(C(=O)N[C@@H]2C[C@H]3CC[C@@H]2O3)C1,-120.92
CC1CCC(C(=O)N2CCC(O)(C(F)(F)F)C2)S1,-80.15
CC1NC(C2(NC(=O)C3CCCC(F)C3)CCCC2)NO1,-112.6
COC1CCN(C(=O)NC(C)C2CCCCC2F)CC1,-120.44
CCCCC1=C(C2=CC=CC=C2)NN=C1F,-133.0
CN1CCN(C(=O)C2CCN(CC(F)F)N2)CC1=O,-123.8
[H]C1=C(Br)N=C(C(F)(F)F)S1,-66.5
O=C(NC1CCCC2OCCC21)C1CCCCC1F,-115.92
CCNC(=O)N1CCC(NC(=O)NC2CCC(F)CC2)C1,-120.25
[N-]=[N+]=NC(F)(F)C(=O)C1=CC=CC=C1,-78.0
CN1C=CC=C1C(F)(F)S(=O)(=O)C1=CC=CC=C1,-97.0
O=C(O)C1C(C(F)F)NC2N1CCCC2,-113.31
[H]C1=CC=C(SC(F)F)C=C1,-90.0
FC(F)(F)C=1C=CC=CC1,-63.2
O=C(NC1CCCCC1C(F)(F)F)N1CCCCN1,-61.05
CC1=CC=C(/C(C)=C(/F)Cl)C=C1,-81.5
CC1(C)C(C(F)(F)F)CCN1C(=O)NC1CCCNC1,-65.15
CC1CC(C)NC(NS(=O)(=O)CC2CCCCC2F)C1,-117.89
CC1CCC(F)C(CN2CNN(C)C2=O)C1,-124.1
O=S(=O)(C1CC1)N1C[C@@H](F)C[C@H]1CO,-171.75
NC1N[NH]C2CC(F)CCC12,-113.89
FC(F)(F)C1CCCCC1C(F)(F)F,-60.1
[H]C#C/C(C1=CC=CC=C1)=C(\[H])C(F)(F)C(=O)OCC,-95.0
FCF,-148.0
CC1CN(C(C)C2CCC(F)CC2)CCO1,-115.42
CC1CCC(OCC2NCNN2C)CC1F,-115.1
O=C(C1CC2CC(F)CCC2O1)N1CCCCC1,-119.82
COC(=O)C1C(C(=O)OC)C(C(F)(F)F)C(-C2CCC(Cl)CC2)C(-C2CCC(Cl)CC2)C1C(F)(F)F,-53.88
FC(F)(C1CCCC(Br)C1)C1CCCC(Br)C1,-90.11
CCCCC(C)F,-172.0
CC1(C)CNCCN1CC(F)(F)F,-70.64
CC1CCN(C(=O)N2CC(CF)C2)CC1,-227.07
CC(C1CCC(F)CC1)N(C)C(=O)NC1CC1,-116.18
FC(F)(Br)N1CNNC1,-27.92
FC(F)(F)C1C=CC=CC1,-73.0
CC1CC(C(=O)NC2(C(=O)O)CC2)CCC1F,-113.06
[H]N1C=C(F)C(=O)N([H])C1=O,-171.0
O=S(=O)(NCC1CCCCC1F)C1CC1,-119.27
NC1NNC(CC(F)(F)F)S1,-65.27
CC1NC(CNC2CCCC(F)C2C)NO1,-117.48
CN(C)C(=O)C1CC(=O)N(C2CCCCC2F)C1,-121.13
N#CC1CNC(N2CCCC2)C(F)C1,-133.26
O=C(OCC(F)(F)F)OCC(F)(F)F,-82.3
C=C(C(=O)OC)N(CC(F)(F)F)OC(C)=O,-75.53
O=C1NCCN1CC1CCCC(F)C1,-113.44
CN1CC(C2CCCN2C(=O)NC2CCC(F)CN2)CN1,-133.75
O=C1CC(C(F)F)=NN1,-112.56
CN1CC(CNC(=O)C2CC(F)C[NH]2)CN1,-163.85
FC(F)(F)C1NCC[NH]1,-63.2
O=C(C1CCSC1)N1CCN(C2CCC(F)CC2)CC1,-122.27
O=C(C1CC=CC1)N1CC(CC(F)F)C1,-116.82
FC(F)(F)C1=CC=CC2=CC=CC=C21,-60.0
NC(C1CCCC(F)C1)C1CCCCN1,-112.99
CC1CNN(C)C1CN1CCOC2CCC(F)CC2C1,-120.02
CC(C(=O)O)N1CCC(C(F)(F)F)N1,-61.81
N#CC(F)F,-60.0
CC1NN(-C2CCC(F)CC2)CC1C(=O)O,-115.19
CC1CCCN(CC2CCCC(F)C2)C1=O,-113.19
OC1=NC2CCCCC2N=C(O)C1F,-208.6
O=C(NC1(C(=O)O)CCCC1)C1CC(Cl)CCC1F,-117.92
FC1CCC(CNC2CCCNC2)CC1,-116.2
CC1CCC(F)C(C(=O)NC2NNC(C3CC3)N2C)C1,-119.29
CC1NCC(CN[C@@H]2CCCC[C@H]2F)CN1,-175.76
CC1CCC(F)C(C(=O)N2CCCC(C(C)N)C2)C1,-122.46
O=C(NC1CNCC(F)C1)C1CSCN1,-124.99
CC1CCC(S(=O)(=O)N(C)C2CCNCC2)CC1F.Cl,-114.06
CC1CCC(CNC(=O)N2CCOCC2C2CC2)CC1F,-118.28
FC(F)N1N=C(Cl)C2=CC=CC=C21,-95.0
CC1(C)OB(CC(F)(F)F)OC1(C)C,-58.0
FC(F)(Br)N1CNCN1,-34.2
O=C(C1C[NH]C2CCC(F)CC12)N1CCCCC1,-122.95
O[C@@H]1CC[C@H]1NC1NCC(Cl)CC1F,-136.2
COC1CCC(C#CC2CCC(C#CC3CCC(OC)CC3)C(F)C2)CC1,-110.0
CC1C(=O)NCCCN1CC(F)(F)F,-71.07
CCN1CCC(N(C)C(=O)NC2CCCCC2F)C1,-121.27
CN(C(=O)C1CCN2CCNC2C1)C1CCC(F)CC1,-113.26
CC1NC(CNC2CCC(C)C(F)C2)NO1,-117.09
CC1CNC(CNC2CCCC(F)C2)NC1,-113.1
CC1CCC(C(F)(F)C(F)(F)C2CCC(C)CC2)CC1,-111.84
CC1CN(C)CCN1CC1CCC(F)CC1C#N,-112.87
FCC(Cl)(Cl)Cl,-198.0
CN1CCN(C(=O)C2CCNCC2F)C2CCCCC2C1,-128.17
CC(C)(C(=O)N1CC(O)C1)C1CCC(F)CC1,-116.48
O=C(CC1CCCCC1F)N1CCOCC1,-117.84
O=C(O)CN1CCC2CCC(F)CC21,-121.2
O=C(C[C@H]1CCOC1)NC1CCC(F)CC1,-117.31
FC(F)(F)C1=NC=CC=C1,-68.0
COC(=O)C(F)(F)C1=CC=CC=C1,-104.3
CC1(NC(=O)C2CC3CC(F)CCC3O2)CCOCC1,-119.95
CC1CC(CNC(=O)C2CCC2)CCC1F,-120.57
CC1CN(C2CCC(Cl)C(F)C2)CCN1,-115.37
O=C1[NH]CNC2C(C(F)(F)F)CCCC12,-59.99
O=C(C1CCC(F)CC1)N1CC[C@@H](O)C1,-109.84
FC1CCC2C(C1)CCCN2,-126.5
FC(I)I,-102.0
CC1NN(-C2CCCCC2Cl)C(C(F)F)C1C(=O)O,-111.53
O=C(O)C(F)C(=O)OO,-191.7
NC(=O)N1CC=C(C2CCC(F)CC2)CC1,-115.57
CCC(C)C(=O)NC1CC2C(CC1F)CCC(=O)N2,-131.59
CC(NC(=O)C1CCCO1)C1CCCC(F)C1,-113.28
Cl.FC1CCC2C(C1)NCCC2,-117.28
CC1NOC(C)C1C(=O)NC1(C2CCC(F)CC2)CCC1,-116.74
FC(F)(F)C1CCNN1C1CCCNC1,-61.43
CN1CNCC1CCC(=O)N1CCOC2CC(F)CCC21,-114.18
O=C(NCC1CCCO1)C1CC(Cl)CCC1F,-117.36
O=C(C1CCN(C2CCC(F)CC2)C1=O)N1CCCCC1,-115.71
O=C1NCCOC2CCC(F)CC21,-119.06
FC(F)SC1=NC2=C(C=CC=C2)N1,-92.0
[H]C([H])=C([H])F,-113.0
CC1CC(NC(=O)NC2CC2)NN1-C1CCCC(F)C1,-111.68
FC1COCC1F,-182.0
CC1NC(C)C(CC(=O)NC2CCC(F)CC2)C(=O)[NH]1,-117.38
CC1CCCNC1NS(=O)(=O)CC1CCCC(F)C1,-113.82
CC(C)C1NC(C(=O)NC2NCCCC2F)CS1,-125.73
CC1CN(C2NCCCC2F)CC(=O)N1,-128.29
N#CC1CNN(CC2NCCN2C(F)F)C1,-93.21
OCC1CN(CC2CCC(F)CC2)CC1O,-115.37
CN1CNC(C(=O)N[C@@H]2CCCC[C@H]2F)C1,-176.06
O=C1CC(C(F)F)NCN1C1C=CCCC1,-122.63
O=C(NC1CCCC(F)C1)[C@H]1CNCCO1,-112.18
O=C(NC1(C(F)F)CC1)C1CCNCC1,-120.82
FC(F)(F)C1=NCCO1,-70.0
FC(F)(F)C1CC(-C2CCCCC2)OC1OC1CCC2CC(OC3OC(-C4CCCCC4)CC3C(F)(F)F)CCC2C1,-58.63
COC1CN(C(=O)CC2NCCCC2F)C1,-123.87
CCOC(=O)C(F)C(=O)OCC,-194.0
ON1NNC2CCC(C(F)(F)F)CC21,-61.73
CC(=O)N(C1=CC=CC=C1)C(F)F,-98.0
CN1C(N)NC2C(F)CCCC21,-134.09
N#CC1C(F)CCCC1N[C@@H]1C[C@H]1CO,-108.29
FC(F)(SC1=CC=CC=C1)SC1=CC=CC=C1,-49.0
CC1(C(=O)NCC2CCC(F)CC2)COC1,-115.98
OC1CCC(NC2CCSC3CCC(F)CC32)CC1,-118.98
CCN1CC(C(=O)N2CCOC3CCCC(F)C32)CN1,-116.77
FC1(CC2=CC=CC=C2)CO1,-134.0
CC1=CC([SH](CF)C2=CC=CC=C2)=C(C)C(C)=C1C,-207.0
CCOC(=O)C(C)(C)F,-148.0
C#CC(F)(F)F,-52.0
NC(=O)N1CCCN(C2CCC3CCC(F)CC32)CC1,-117.45
O=C(NC1CNCC(F)C1)N1CCOCC1,-125.94
CC1CCCN1C(=O)CN1CNC2CCC(F)CC2C1=O,-111.44
CN(C)C(=O)C(F)(F)Br,-54.0
CCOC1CC(F)CCC1NC(=O)N1CCOCC1,-114.34
O=C(COC1CCC(F)CC1Cl)N1CCNC1=O,-120.72
O=C(NC1CCNCC1F)NC1CC1C1CCCCC1,-144.43
CC1CCC(NC(=O)CN2CCCN2)C(F)C1,-125.11
FC1CCCCC1-C1NNN[NH]1,-114.53
FC1=NC=CN=C1,-80.0
NC(=O)[C@@H]1C[C@@H](F)CN1C(=O)C1CCC2CNCN2C1,-177.79
CCCCNC(F)(F)F,-49.0
CNC(=O)N1CCCC(C(F)(F)F)C1C,-69.56
FC1CCC2C(C1)CCCC2,-121.8
CC(C(=O)NC1CCC(F)C(Cl)C1)N1CCNC(=O)C1,-120.09
O=C(CO)N1CCCC(C(F)(F)F)C1,-71.61
CC1CC(OC2CCCC(F)C2C#N)NCN1,-105.0
CC(=O)N1CCCC(C2NC(-C3CCC(F)CC3)NO2)C1,-108.06
COCC1CCCN(C2CCNC3C(F)CCCC23)C1,-125.88
COC1CC(F)CC(NC(=O)N2CCOCC2)C1,-111.57
CC1CCC(C(C)NC(=O)C2CCC(F)CC2)O1,-108.13
O=C(CC(F)(F)F)N1CC(O)C2(CC2)C1,-62.59
CCN1C(=O)NC(C2CCCCC2)(C(F)(F)F)C1=O,-74.29
O=C(NCC(F)(F)F)C1COC2CCCCC2O1,-72.17
O=C(O)C1CCC(F)C2CCNCC12,-121.24
O=C(C1[NH]CCC1C1CC1)N1CC(CF)C1,-228.41
CN1CCCC1CNC(=O)N1CC(F)C1,-180.61
FC(F)N1C=NC2=C1C=CC=C2,-96.0
O=C(C1=CC=CC=C1)C(F)C1=CC=CC=C1,-99.0
CC1C[NH]CC1C(=O)N[C@@H]1CCCC[C@H]1F,-175.93
Cl.N[C@@H]1C[C@H]1C1CCCCC1OC(F)(F)F,-57.38
CC(O)(CN1CCNC(=O)C1)C(F)(F)F,-81.77
CCC1NCSC1NC(=O)C1(C)CC1F,-210.5
O=C(O)C(=O)N1CCC2CCCC(F)C2C1,-120.94
OCC(F)(F)F,-78.0
O=C(N[C@@H]1C[C@H]1CO)C1CCC(F)CC1,-108.12
COC1CC(F)CC(CN2CC[C@@H](O)C2)C1,-111.7
COC1CCCN(C2CCC(F)CN2)C1,-142.02
CCC1(O)CCN(C2CCC(F)CN2)C1,-145.84
CC(Br)C(=O)C1CCC(OC2(F)C(F)(F)C(F)(F)C2(F)OC2CCC(C(=O)C(C)Br)CC2)CC1,-130.0
O=C(O)C1CNN(CC(F)F)C1,-124.0
FC1(F)C(F)(F)C1(F)F,-150.0
CN1CCC(CS(=O)(=O)C2CCC(F)CC2)CC1=O,-102.38
CC1[NH]NC(C(=O)NC2(C(F)F)CC2)C1C,-120.74
CC1CC(F)CCC1S(=O)(=O)NCC1CC1,-106.9
CN(C(=O)C1CCCO1)C1NCCCC1F,-126.86
OC(C1CCCCC1)(C1CCCCC1)C(F)(F)F,-74.1
O=C(CO)N1CCC2C(F)CCCC2C1,-119.73
CN1CC(CNC2CCC(F)CC2)NN1,-126.48
COC1CCCC(F)C1NC(=O)N1CCSCCC1C,-121.64
CC1CNN(CCNC(=O)N2CC(F)C2)C1,-180.63
CC1CC(C(=O)N[C@@H]2CCCC[C@H]2F)ON1,-176.07
O=C(O)CC1CCN(C(F)F)N1,-94.85
CC1CC(CNC2CCNCC2F)C(C)O1,-151.11
CCC1(CC)CC1(F)F,-139.0
FC(F)C1=CC=CS1,-102.0
O=C(NC1CCCNC1)N1CCC(C2CCCC(F)C2)C1,-113.4
CC1NCN(CC2CNCC(F)C2)C1C,-125.58
Cl.N[C@@H]1CCCC[C@H]1NS(=O)(=O)CC1CCCCC1F,-117.17
NCC(F)(F)F,-72.0
CP(C)CC(F)(F)F,-59.0
O=C(CN1CCCN1)N[C@@H]1CCCC[C@H]1F,-176.34
Cl.NCC1NOC2CC(F)CCC12,-108.26
OC[C@@H]1C[C@H]1NC1NC2C(F)CCCC2O1,-131.3
[H]/C(CCCCCCC)=C(\F)C(=O)OCCCC,-121.3
CCN(C1CCCC(F)C1)S(=O)(=O)C1CN[NH]C1,-111.94
CC1N[NH]CC1NC(=O)C1(C2CCC(F)CC2)CC1,-114.3
CCCC1C(CCC)C(C(F)(F)F)C(-C2CCC(Cl)CC2)C(-C2CCC(Cl)CC2)C1C(F)(F)F,-50.56
CC(F)CCN1CCCC2(CCOCC2)C1,-171.53
CN1CCC(C(F)(F)F)N1,-61.51
FC(F)(Cl)Cl,-8.0
FC(F)C1=CSC=C1,-108.0
[H]/C(CCCCCC)=C(/[H])C(F)(F)F,-65.0
FC(F)(Cl)OC1=CC=C(Cl)C=C1,-26.0
FC(F)C1CCN(C2CNCCN2)CC1,-124.08
CC1=C2C(F)=CC=CC2=CC=C1,-113.0
FC(F)(CBr)C1=CC=CC=C1,-98.2
C[C@@H]1CC=CC[C@H]1C(=O)NC1(C(F)F)CC1,-120.97
CNC(=O)N1CCN(C(C)C(F)(F)F)CC1,-70.78
[H]C1=NNC(C(F)(F)F)=C1[H],-62.0
N#CCCN1CCC(C(F)(F)F)N1,-61.71
FC1CNCC(CNC2CCCCC2)C1,-127.12
COB(OC)C(F)(F)F,-70.0
CNC(=O)CC1CCC(C(F)(F)F)CC1,-71.56
CC1CCC(F)C(OCC(=O)N2CCCC2)C1,-140.08
CC1CNCC(CNC(=O)N2CC(F)C2)C1,-180.66
COCC1CCN1C(=O)C1CCC(F)CC1,-108.37
O=C(N1CCOCC1)N1CCOC2CCC(F)CC21,-122.23
O=C(O)C1N[NH]CC1F,-171.91
O=C(F)OCCOCCOCCOC(=O)F,-16.8
CC1SC(=O)N(CC(=O)O)C1-C1CCC(F)CC1,-112.41
O=C1[NH]NCC(NCC2CCC(F)CC2)C1Cl,-115.46
CC1CCC(CNC(=O)C2CCOC2C)CC1F,-117.99
N#CCCN1CCN(C(=O)C2CCC(Cl)CC2F)CC1,-114.08
FC1CCCC(CN2CCCC2C2NCCCN2)C1,-114.11
CN(CC1CCON1)C(=O)C1CC(F)C[NH]1,-164.27
CC1C(C(=O)N(C)CC(N)=O)SC2CCC(F)CC12,-117.9
CCN(C(=O)C1CCNN1C)C1CCC(Cl)CC1F,-118.71
CC1COCCN(CC2CCNCC2F)C1,-130.46
CCC1(O)CN(C(=O)NC2CCC(F)C(Cl)C2)C1,-122.68
N#CC(NC1CCC(F)CC1)C1CCCO1,-123.85
[H]/C(CCCC)=C(/[H])C(F)(F)F,-65.0
CC(=O)N1CCN(CC(F)(F)F)C2CCCCC21,-69.72
O=C(C1CCC(N2CCOCC2)C(F)C1)N1CCCC1,-121.98
O=C(N1CCOCC1)C1(C2CCC(F)CC2)CC1,-116.5
FC1=CC=C2N=CC=CC2=C1,-114.0
CC(NC1CCC(F)CC1)C(=O)N1CCCC1,-126.04
CCC1CCC(NC(=O)N2CC(C)OC(CO)C2)CC1F,-118.82
O=C1NC(=O)C2(CCN(C(=O)C3CCCC(F)C3)CC2)N1,-112.07
CC1NC(CN2CCC(CF)CC2)OC1C,-222.16
CC1OC(-C2CCCCC2F)NC1C(=O)N1CCCCC1,-112.97
CS(=O)(=O)NC1CCC2CC(F)CCC21,-115.43
O=C(O)CC1CC(C(F)(F)F)CO1,-59.35
CN1CCCC1C1COCCN1C(=O)C1CCCC(F)C1,-111.93
O=[N+]([O-])C1CCC(CC(F)(F)F)CC1,-65.3
CC1CN(C(=O)C2CNCN2-C2CCC(F)CC2)CCO1,-112.77
[H]/C(C1=CC=CC=C1)=C(\F)CO,-109.0
CC1CCC(C(C)NC(=O)C2CSCN2)CC1F.Cl,-118.14
O=C1CN(C(=O)NCCC2C(F)CCCC2Cl)CCN1,-114.44
CN1NCC(C(F)(F)F)C1C(=O)O,-56.64
O=S(=O)(C1CNN(-C2CCCCC2F)C1)N1CCCC1,-125.74
CC1CCCC(NS(=O)(=O)C2CCC(F)CC2)N1,-107.29
CC(C)(O)C(=O)N1CCC(O)(CC2CCCC(F)C2)CC1,-114.45
COC1CCC(C(=O)NC2CCNCC2F)CC1,-139.48
CC1CCCC(C(=O)NC2(C3NNC[NH]3)CCC2)C1F,-120.04
CN1CC(=O)N(CC2CC(F)CCC2Cl)C1=O,-115.0
O=P(CF)(C1=CC=CC=C1)C1=CC=CC=C1,-242.0
O=C(NC1CCCNC1)NC1CCCCC1C(F)(F)F,-60.44
C=C=C(F)F,-107.0
CC1CCCCC1C1(C(=O)N2CCOC(C(F)F)C2)CC1,-130.73
Cl.NCC1CCN(CC(F)(F)F)N1,-71.79
FC1CCCNC1N1CCOC2(CCC2)C1,-127.85
CCCCCCCCC1=C(F)C=CS1,-137.0
CCOC(=O)CCF,-220.0
CCC1NNSC1C(=O)NC1CCCC(F)C1,-111.77
C[Si](C)(C)OS(=O)(=O)C(F)(F)F,-78.0
CSC1=NC(=O)C=CN1C(F)F,-107.0
CC1=NC(F)=NC(Cl)=C1,-44.0
CC1NC(C)C(F)C(N2CCSCC2)N1,-149.58
CC(C)N1CCC(NC(=O)C2CCCC(F)C2)CC1,-112.47
CC1(C(=O)NCC2CCC(F)CN2)CNC1,-128.79
C[C@@H]1OCCN(C(=O)C2CCN(C)N2)[C@@H]1C(F)(F)F,-63.78
CC1(F)CCCN(CC(=O)N2CCC2)C1,-148.24
FC(F)(F)C1=CCN(C2NCCCN2)CC1,-69.21
O=C(C1CCC(F)CC1)N1CCCC1C1CCCCN1,-109.65
CC1NOC(NCC2CCC(Cl)C(F)C2)N1,-116.12
CC(F)(F)C#N,-85.0
CN(C)C(=O)C(F)(F)I,-51.0
O=C(NCC1CCCCC1F)NC1CNNS1,-110.15
O=C(O)C1CCNN1C(F)F,-96.91
F/C=C/COCC1=CC=CC=C1,-125.0
O=C(C1CCCO1)N1CCN(C2CCCCC2F)CC1,-123.48
[H]C1=C(C(F)(F)F)N=C(C2=CC=C(C)C=C2)O1,-62.3
CCCCCCCCC(F)Br,-131.0
FCI,-191.0
FC(F)(F)C1CCCCN1,-67.5
FC(F)(F)CC1=CC=CC(CC(F)(F)F)=N1,-65.0
CCCCOCC(F)(F)F,-75.0
CC1NSCC1C(=O)N(C)C1CCCC(F)C1,-111.63
CC1(C2CCC(F)CC2)CC1N.Cl,-115.19
CC1C[NH]CC1C(=O)N1C[C@@H](F)C[C@H]1CO,-167.39
OCCC1CN(-C2CCCCC2F)NN1,-124.78
N#CC1CCCCC1CN1CCCC(C(F)(F)F)C1=O,-65.36
CC1CC(F)CC(C(=O)NC2(C(=O)O)CC2)C1,-114.33
CC1NC(C(F)(F)F)C(C(=O)O)O1,-61.38
CN(C)C(=O)C1CCC(-N2CCCC2)C(F)C1,-124.96
CC1NC(CNC2CCC(F)CC2C)NO1,-127.13
CCCC[Si](F)(CCCC)CCCC,-171.0
O=C(N[C@H]1C[C@@H]1C(F)F)C1CCCCC1,-115.79
CCOP(=O)(OCC)/C(F)=C/C(C)N(CC1=CC=CC=C1)CC1=CC=CC=C1,-127.0
FCN1C=NC2=C1C=CC=C2,-164.0
O=C(NC1CC(-N2CCCC2)CCC1F)N1CCCC1,-128.85
[H]C1=C(C(F)(F)F)N=C(C2=CC=C(C)C=C2)S1,-61.6
CNC(=O)NC1CC(OC(F)F)N(C)N1,-84.93
OC1(C(F)(F)F)CCN(CC2CC=CCC2)CC1,-84.34
CC1(F)CCCC1,-135.0
O=C(CN1CCCCC1)NC1CCCCC1F,-124.99
N#CC1CCC(NC2CCN(C(=O)C3CC3)CC2)C(F)C1,-133.31
CC(=O)N1CCC(C2CCC(C(F)(F)F)CC2)CC1,-61.92
CC1[NH]NCC1C(=O)N[C@@H]1CCCC[C@H]1F,-175.95
CC1CC(C(=O)N2CCCC(C(=O)O)C2)C(Cl)CC1F,-113.22
FC1CCCCCC1,-165.0
OCC1CCNN1CCF,-222.29
N#CC(F)(F)I,-46.5
F/C(Cl)=C\C(Cl)(Cl)Cl,-59.49
Cl.NCC(=O)NC1(C2CCCCC2F)CC1,-116.66
CC1CCC2C(F)CCCC2C1NS(C)(=O)=O,-117.89
O=C(C1CCC(-N2CCCN2)C(F)C1)N1CCNCC1,-123.74
FC(F)CCC1=CC=CC=C1,-117.0
NC1CCC(F)CC1,-130.72
FC1=CC=CC2=CC=CC=C12,-124.0
FC(F)(F)C1CCC(C(F)(F)F)CC1,-64.3
NC1CCNN1-C1CCC(F)CC1,-113.42
O=S(=O)(CCC(F)(F)F)N1CCOCC2(CC2)C1,-65.55
CC1CCC(F)C(NC(=O)NCC2CN[NH]C2)C1,-132.14
CCCCN1CCN(C(F)(F)F)C1=S,-59.3
CC(C1CCCCC1F)N1CCC(C(=O)O)C1.Cl,-117.08
COC1CCCC(C(=O)N2CC3CC2(C(F)(F)F)C3)C1,-67.15
FC1CNCC(F)C1,-125.0
NC1CCN(-C2CCC(F)CN2)N1,-132.17
CNC(=O)NC1CC(C2CCC(F)C(Cl)C2)C1,-120.83
CS(=O)(=O)N1CCN(C(=O)CC(F)(F)F)CC1,-62.65
FC1CCCCC1CC1NNC2N1CCNC2,-118.06
CC1(C2CCCCC2F)CNC1=O,-116.4
F/C=C/CBr,-124.0
O=C(C1C(F)CCCC1Cl)N1CCC2CNCCC21,-114.84
OC[C@H]1C=C[C@@H](NC2NCCCC2F)C1,-139.2
N#CC1C[NH]C(C(=O)NC2CC(C(F)(F)F)CCN2)C1,-64.84
O=C(NC1CCCC(F)C1)N[C@@H]1C[C@H]1CO,-112.53
O=[N+]([O-])C1CCC(C(F)(F)F)C([N+](=O)[O-])C1,-60.3
O=C1NC2(CCCCC2)C(=O)N1CC1CCCCC1F,-119.03
CCC(C)C(=O)N1CCN(C(=O)C2CCC(F)CC2)CC1,-109.83
CC(C)C(F)F,-127.0
O=C(NCC1CCCO1)NC1CCCC(F)C1,-112.52
CC1CCC(CN2CCC(O)(C(F)(F)F)CC2)O1,-84.33
CC1NN(CC(F)F)CC1C(=O)O,-123.95
O=C(CCC(F)(F)F)N1CC2CCC1C2,-66.4
CC1CCC(C(N)C(F)(F)F)O1.Cl,-75.22
N#CCCN1CC(F)(C2CCCCC2)C1,-139.32
[H]C1=NN(C)C(C(F)F)=C1C,-113.0
[H]C(F)(OC1=CC=CC=C1)C(=O)OCC,-130.0
CN(C1NCCCC1F)C1CCOC1,-127.45
O=C(O)C1CCC(OC2CCC(F)CC2)NC1,-117.74
CNCC1CCN(S(=O)(=O)C2CCC(C)C(F)C2)C1,-114.27
OC[C@@H]1C[C@H]1NC1NCCCC1F,-139.38
O=C(O)C1CCNC2CC(F)CCC21,-123.93
CCN1C(NC(=O)C2CCOC2C)NC2CC(F)CCC21,-119.57
CCCCCCC(F)SC,-112.0
FC1CCC2NC(CC3CCNCC3)OC2C1,-116.02
CN1CCC(NC(=O)C2CCC(Cl)CC2F)N1,-112.28
CC(=O)C(F)(F)C(=O)C1=CC=CC=C1,-109.0
CC1CCC(F)CC1-N1NCC(C#N)C1N,-115.49
