SMILES,shift_value
FC1=CC=CC2=C1C1=C(C=CC=C1)O2,-119.0
[H]C1=C(C(F)F)ON=C1C1=CC=CC=C1,-119.0
FC(F)C1CCCC1,-119.0
[H]C(F)(CCCCCCCC)OS(C)(=O)=O,-119.0
CC1=CC=C(F)C=C1,-119.2
CC1CCN(C(=O)C2CCC3NNC(C(F)F)N3C2)CC1,-119.43
FC(F)CN1CCN(C2CCCCN2)CC1,-119.67
CC1CCCC(C(=O)N2CCN(CC(F)F)CC2)C1,-119.88
N#CCC(=O)N1CCN(CC(F)F)CC1,-119.95
C=C(F)C1=CC=CC=C1,-120.0
C=CC(=C)F,-120.0
F/C(Cl)=C(/F)Cl,-120.0
FC1=CC=C(F)C=C1,-120.0
CCCCC1=C(F)OC2=CC=CC=C21,-120.0
CC(C)C(F)(F)C(C)C,-120.0
CCC(F)F,-120.0
CC1=CCN(C2NCCC(C(F)F)N2)CC1,-120.41
O=C(NCC1CC12CC2)C1SCCC1F,-120.44
CC1CC(C(=O)NC2(C(F)F)CC2)OC1C,-120.61
CC1CCCC(C(=O)NC2(C(F)F)CC2)N1,-120.64
CC1CC(C(=O)NC2(C(F)F)CC2)N(C)N1,-120.71
CC1[NH]NC(C(=O)NC2(C(F)F)CC2)C1C,-120.74
O=C(NC1(C(F)F)CC1)C1CCNCC1,-120.82
NC1NNC(C(F)F)O1,-120.89
CC1CNCC(C(=O)NC2(C(F)F)CC2)C1,-120.91
O=C(NC1(C(F)F)CC1)C1CCCCC1,-120.92
C[C@@H]1CC=CC[C@H]1C(=O)NC1(C(F)F)CC1,-120.97
FC1=CC2=C(C=C1)OC1=C2C=CC=C1,-121.0
O=S(=O)(O)C(F)F,-121.0
[H]C(F)(CCCCCCCC)OC1=CC=CC=C1,-121.0
CC1=CCCN(CC2NC(C(F)F)NO2)C1,-121.22
[H]/C(CCCCCCC)=C(\F)C(=O)OCCCC,-121.3
NC1CCC2C(C1)CCC(=O)N2CC(F)F,-121.67
FC=C(Cl)Cl,-122.0
CC1NCCC(N(C)CC(F)F)N1,-122.21
CN(CC(F)F)C1CCC(C#N)CN1,-122.24
O=C(C1CCCCC1)N1CCN(C2CC(C(F)F)C2)CC1,-122.38
CC1NSC(N(C)CC(F)F)N1,-122.45
O=C1CC(C(F)F)NCN1C1C=CCCC1,-122.63
CN(C)C(=O)C(F)F,-122.7
FC1=C2C=CC=NC2=CC=C1,-123.0
CC(=O)OC/C=C/F,-123.0
[H]C1=C(F)OC(F)=C1[H],-123.0
CCCCC(CC)C(F)F,-123.0
CN(C)C(=O)CN1CCCCC1C(F)F,-123.04
O=C(NCC(F)F)C1CCC2CC[NH]C2N1,-123.08
O=C(NCC(F)F)C1CC2N(N1)CCCC2,-123.29
CN1NCCC1CN1CCCCC1C(F)F,-123.32
FC(F)C1CCN(CC2CCON2)CC1,-123.55
O=C(NCC(F)F)N1CCC(C2CCCCC2)CC1,-123.61
CC1NOC(CN2CCC[C@@H]2C(F)F)N1,-123.65
CN1CCN(C(=O)C2CCN(CC(F)F)N2)CC1=O,-123.8
CC1NN(CC(F)F)CC1C(=O)O,-123.95
F/C=C/CBr,-124.0
FC1=CN=CC(F)=C1,-124.0
FC1=CC=CC2=CC=CC=C12,-124.0
O=C(O)C1CNN(CC(F)F)C1,-124.0
FC(F)C1=NC(C2=CC=CC=C2)CO1,-124.0
[H]C1(C(F)F)CCCCC1,-124.0
CCC1NCCN1CC(F)F,-124.04
FC(F)C1CCN(C2CNCCN2)CC1,-124.08
O=C(C1CCCO1)N1CCCCC1C(F)F,-124.24
FC(F)[C@H]1CCCN1CC1CNCS1,-124.34
CC1CC(CN2CCC[C@@H]2C(F)F)ON1,-124.63
NC1CC(CN2CCC[C@@H]2C(F)F)CCN1,-124.77
F/C=C\CBr,-125.0
CC(=O)OC/C=C\F,-125.0
FC1=CCCC1,-125.0
F/C=C/COCC1=CC=CC=C1,-125.0
CC1N[NH]CC1CN1CCC[C@@H]1C(F)F,-125.08
CC1CCNC(N2CCC[C@@H]2C(F)F)N1,-125.09
COC1=CC=C(F)C=C1,-125.2
CC1CNC(CN2CCC[C@@H]2C(F)F)O1,-125.24
O=C(CC1CCC1)N1CCC[C@@H]1C(F)F,-125.38
O=C(CC1CCOC1)N1CCC[C@@H]1C(F)F,-125.54
O=S(=O)(C1CC1)N1CCC[C@@H]1C(F)F,-125.87
OC/C=C\F,-126.0
FC1=C2N=CC=CC2=CC=C1,-126.0
FC1=CC=CN=C1,-126.0
[H]/C(C1=CC=CC=C1)=C(/F)C(=O)OCC,-126.0
O=C(C1CCNCC1)N1CCC[C@@H]1C(F)F,-126.04
NC1CCCC(OCC(F)F)N1,-126.56
FC(F)COC1CCC(Cl)CN1,-126.59
CCOP(=O)(OCC)/C(F)=C/C(C)N(CC1=CC=CC=C1)CC1=CC=CC=C1,-127.0
CC1=CC=C(F)C2=CC=CC=C12,-127.0
CC(C)C(F)F,-127.0
O=C(O)C(F)F,-127.0
FC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,-127.0
COC(=O)C(F)F,-127.3
F/C=C\Cl,-128.0
C/C=C\F,-128.0
CC1=CC(F)=CS1,-128.0
FC1=CC2=CC=CC=C2N=C1,-129.0
[H]C1=C([H])N(C)N=C1F,-129.0
CC(C)(C)C(F)F,-129.0
[H]C(F)(CCCCCCCC)OC(C)=O,-129.0
C/C=C/F,-130.0
[H]C(=O)C1=CC=C(F)N1[H],-130.0
[H]/C(CCC)=C(/F)S(=O)(=O)C1=CC=CC=C1,-130.0
[H]C(F)(OC1=CC=CC=C1)C(=O)OCC,-130.0
O=C(O)C1=CC2CCCCC2OC1C(F)F,-130.25
CC1NCSC1CN1CCOC(C(F)F)C1,-130.55
[H]/C(CCCCCCC)=C(/F)C(=O)OCCCC,-130.6
CCC1OC(C(=O)N2CCOC(C(F)F)C2)CC1C,-130.7
CC1CCCCC1C1(C(=O)N2CCOC(C(F)F)C2)CC1,-130.73
F/C=C/Cl,-131.0
CCCCCCCCC(F)Br,-131.0
FC1=CSC=C1,-131.0
CC(C)(C)F,-131.0
CCCCC1=C(F)SC2=CC=CC=C21,-133.0
[H]C(F)(OCC)C(=O)OCC,-133.0
CCCCC1=C(C2=CC=CC=C2)NN=C1F,-133.0
CC(C)(C)CC1(F)N=N1,-133.0
CC1=CC=C(F)S1,-134.0
FC1(CC2=CC=CC=C2)CO1,-134.0
CC1CC(C(=O)N2CC(O)(C(F)F)C2)NS1,-134.57
O=C(C1CCCO1)N1CC(O)(C(F)F)C1,-134.59
FC1=CC=CS1,-135.0
[H]C(F)(Br)CC(C)=O,-135.0
CC1(F)CCCC1,-135.0
[H]C1=NN(C)C(F)=C1[H],-136.0
CCCCCCCCC(F)N1C=NC2=C1C=CC=C2,-136.0
CCCCCCCCC(F)N1C=NC2=CC=CC=C21,-136.0
CC1(F)CC(NC(=O)C2CCCS2)C1,-136.72
[H]/C(F)=C(/C)CCCCCCCCCCC,-137.0
FC1=CN=CN=C1,-137.0
CCCCCCCCC1=C(F)C=CS1,-137.0
CCOC(OCC)C(F)F,-137.0
C[Si](C)(C)C(F)(F)[Si](C)(C)C,-137.0
CCCC(C)(C)F,-137.0
[H]C(F)(C1=CC=CC=C1)[N+](=O)[O-],-137.0
CC1CC(C(=O)NC2CC(C)(F)C2)CCN1,-137.52
CN1CC(C(=O)NC2CC(C)(F)C2)CN1,-137.82
CN1CNCC1C(=O)NC1CC(C)(F)C1,-137.82
CC1(F)CC(NC(=O)C2=CCCC2)C1,-137.97
CC1OCCC1C(=O)NC1CC(C)(F)C1,-138.01
CC1(F)CC(NC(=O)C2CCCO2)C1,-138.05
FC1=C(F)C=CC=C1,-139.0
CCCCC1=C(F)N(C)N=C1C,-139.0
CCC1(CC)CC1(F)F,-139.0
CCCCCCCCC(F)N1N=NC2=C1C=CC=C2,-139.0
N#CCCN1CC(F)(C2CCCCC2)C1,-139.32
FC1=CN=CC2=CC=CC=C12,-140.0
[H]C1=NC(F)=C([H])N1,-140.0
C[Si](C)(C)C(F)F,-140.0
FC1(C2=CC=CC=C2)CO1,-140.0
CC1(F)CCN(C(=O)C2CCSN2)C1,-141.69
CCC1NCNC(-N2CCNC2)C1F,-141.88
CC1=NC=C(F)C=N1,-142.0
CCSC(C)F,-142.0
CC1(F)CCN(C(=O)C2CCOC2)C1,-142.01
CCCCCCCCC1=CC=C(F)N1C,-143.0
CC1(F)CCN(C(=O)N2CCOCC2)C1,-143.6
CC(C)(F)C(=O)C1=CC=CC=C1,-144.0
[H]C(F)(CCCCCCCC)SC1=CC=CC=C1,-145.0
CC1NC(C)C(F)C(-N2CCNC2)N1,-146.85
FCF,-148.0
CCOC(=O)C(C)(C)F,-148.0
FCOC1=CC=CC=C1,-149.0
CC1NC(C)C(F)C(N2CCSCC2)N1,-149.58
CCC1NCNC(N2CCCC2C2CCCO2)C1F,-150.49
[H]C(F)(Br)C(=O)OCC,-151.0
CNC1NCNCC1F,-153.3
O=C(NC1CC1)C1CC1(F)C1CCCCC1,-153.74
O=S(=O)(OCF)C1=CC=CC=C1,-154.0
[H]C(F)(CCCCCCCC)SC(=S)OCC,-154.0
CC1CC(NC2NCC(F)CN2)CS1,-155.0
FC1CNC(NCC2CC23CC3)NC1,-155.91
F/C=C\OC1=CC=CC=C1,-156.0
CCC(F)(CC)CC,-156.0
FC1CNC(N2C[C@@H]3C[C@H]2CS3)NC1,-156.52
CC1(C)CN(C2NCC(F)CN2)CCS1,-156.95
CC1CSCCN(C2NCC(F)CN2)C1,-157.19
C[Si](C)(C)F,-158.0
O=C(OCF)C1=CC=CC2=CC=CC=C21,-158.0
[H]C(F)(SC1=CC=CC=C1)C(=O)OCC,-159.0
FC1CCC1,-160.0
FC1=C(F)C(F)=C(F)C(F)=C1F,-162.0
[H]C(F)(SCC)C(=O)OCC,-163.0
FC(C1=CC=CC=C1)C1=CC=CC=C1,-163.0
CC1CCC(NC(=O)C2CC(F)C[NH]2)CN1,-163.27
CC1CC(CNC(=O)C2CC(F)C[NH]2)ON1,-163.66
O=C(NCC1=CCCOC1)C1CC(F)C[NH]1,-163.81
O=C(N[C@@H]1C[C@H]1CO)C1CC(F)C[NH]1,-163.84
CN1CC(CNC(=O)C2CC(F)C[NH]2)CN1,-163.85
CC1(C)COCC1NC(=O)C1CC(F)C[NH]1,-163.86
CO[C@@H]1CCC[C@H]1NC(=O)C1CC(F)C[NH]1,-163.91
O=C(N[C@@H]1CCCOC1)C1CC(F)C[NH]1,-163.94
CC[C@@H]1C[C@H]1NC(=O)C1CC(F)C[NH]1,-163.97
FCN1C=NC2=C1C=CC=C2,-164.0
FCN1C=NC2=CC=CC=C21,-164.0
CN(CC1CCON1)C(=O)C1CC(F)C[NH]1,-164.27
F/C=C\F,-165.0
[H]N1C=C(F)C=C1C(=O)O,-165.0
FC1=C(C2=CC=CC=C2)OC=C1,-165.0
CC(C)F,-165.0
O=C(O)[C@]1(C2CCCCC2)C[C@@H](F)C1,-165.2
CC(F)/C=C/C1=CC=CC=C1,-166.0
O=C(C1CC=CC1)N1C[C@@H](F)C[C@H]1CO,-166.76
O=C1[NH]C(=O)N(C2CCCO2)CC1F,-166.78
N#CC(F)C1=CC=C2C=CC=CC2=C1,-167.0
CC(F)C1=CC=CC=C1,-167.0
CC(F)C1=CC2=C(C=CC=C2)C=C1,-167.0
CC1C[NH]CC1C(=O)N1C[C@@H](F)C[C@H]1CO,-167.39
N#CC1(CN2C[C@@H](F)C[C@H]2CO)CC1,-167.54
CN1CCC(C(=O)N2C[C@@H](F)C[C@H]2CO)C1,-167.76
OC[C@@H]1C[C@H](F)CN1CC1=CCCOC1,-167.79
CC1NOCC1CN1C[C@@H](F)C[C@H]1CO,-167.83
N#CC(F)C1=CC=CC=C1,-168.0
OC[C@@H]1C[C@H](F)CN1CC1CSCN1,-168.12
NC1[NH]C(=O)NCC1F,-168.4
[H]N1C=CC(F)=C1,-169.0
FCCl,-169.0
CC(C)NC(=O)N1C[C@@H](F)C[C@H]1CO,-169.34
O=C(NC1[NH]C(=O)NCC1F)C1CCCC2C1CCC2,-169.65
CC1CNC(N2C[C@@H](F)C[C@H]2CO)S1,-169.72
FC1=C(C2=CC=CC=C2)OC2=CC=CC=C21,-170.0
CCCCCC(F)C1=CC=CC=C1,-170.0
CC(C(=O)N1C[C@@H](F)C[C@H]1CO)N1CCCN1,-170.13
CC1CCOC1CN1C[C@H](F)C[C@H]1C(N)=O,-170.31
NC(=O)[C@@H]1C[C@@H](F)CN1CC1CCCC2C1CCOC2,-170.53
[H]N1C=C(F)C(=O)N([H])C1=O,-171.0
[H]N1C=C(F)C(N)=NC1=O,-171.0
FC1CCCC1,-171.0
CCCC[Si](F)(CCCC)CCCC,-171.0
CC(F)CCN1CCCC2(CCOCC2)C1,-171.53
O=S(=O)(C1CC1)N1C[C@@H](F)C[C@H]1CO,-171.75
CC(F)CCN1CCS(=O)(=O)CC1,-171.87
O=C(O)C1N[NH]CC1F,-171.91
CCCCC(C)F,-172.0
CC(F)CCN1CCC(O)CC12CCC2,-172.33
CCC(C)F,-173.0
CC(F)CCO,-173.0
CCOC(=O)CC(F)C1=CC=CC=C1,-173.0
CC1(C)CCCN(C(=O)[C@H]2C[C@H](F)CN2)C1,-173.42
CCOC1CCC2C(C1)CN(C(=O)[C@H]1C[C@H](F)CN1)CC2,-173.58
CC(=O)CC(F)C1=CC=CC=C1,-174.0
FC1=CNC2=CC=CC=C12,-175.0
[H]C1=NN(C)C([H])=C1F,-175.0
NC(=O)[C@@H]1C[C@@H](F)CN1,-175.22
CC1CCCCC1NC(=O)[C@H]1C[C@H](F)CN1,-175.56
[H]C1=NN(C2=CC=CC=C2)C([H])=C1F,-176.0
CCCCCCCCC1=C(F)C=CO1,-176.0
CCC(F)C1=CC=CC=C1,-176.0
Cl.O=C(NC1CNN(-C2CCCCC2)C1)[C@H]1C[C@H](F)CN1,-176.04
FC1=COC2=CC=CC=C12,-177.0
NC(=O)[C@@H]1C[C@@H](F)CN1C(=O)C1CCCC2CC[NH]C12,-177.51
CC1CCC(CC(=O)N2C[C@H](F)C[C@H]2C(N)=O)CN1,-177.57
NC(=O)[C@@H]1C[C@@H](F)CN1C(=O)C1CCC2CC[NH]C2C1,-177.73
NC(=O)[C@@H]1C[C@@H](F)CN1C(=O)C1CCC2CNCN2C1,-177.79
CC1CC(C(=O)N2C[C@H](F)C[C@H]2C(N)=O)CO1,-177.96
CCN(C)C(=O)N1C[C@H](F)C[C@H]1C(N)=O,-178.06
CCCCCCCCC(F)C#N,-179.0
FCSC1=CC=CC=C1,-180.0
CCOC(=O)C(F)C1=CC=CC=C1,-180.0
CN1CCCC1CNC(=O)N1CC(F)C1,-180.61
N#C[C@H]1CC[C@@H](NC(=O)N2CC(F)C2)C1,-180.61
CC1CCC(CNC(=O)N2CC(F)C2)S1,-180.61
O=C(NCCC1CCCS1)N1CC(F)C1,-180.63
CC1CNN(CCNC(=O)N2CC(F)C2)C1,-180.63
CC1CNCC(CNC(=O)N2CC(F)C2)C1,-180.66
CC1(CNC(=O)N2CC(F)C2)CCOC1,-180.69
[H]C1=NNC([H])=C1F,-181.0
[H]C1=C(F)C(F)=C([H])O1,-182.0
CC(F)C#N,-182.0
CCC(F)CC,-183.0
CC(=O)C(F)C1=CC=CC=C1,-183.0
CCCCCCCCCCCCSCF,-184.0
CCOC(=O)C(C)F,-185.0
[H]/C(F)=C(/[H])F,-186.0
F/C=C/F,-186.0
CCC(F)C(C)C,-186.0
FC(C1=CC=CC=C1)C(F)C1=CC=CC=C1,-186.0
CC(F)C(C)F,-187.0
CCC(F)C(=O)N(C)C,-187.0
CC1NCC(C(=O)N[C@H]2CCC[C@H]2F)S1,-189.0
CSCF,-189.0
COC1CCCC(C(=O)N[C@@H]2CCC[C@@H]2F)C1,-189.14
O=C(N[C@H]1CCC[C@H]1F)C1CCCCN1,-189.38
CC(=O)C(C)F,-190.0
FCBr,-191.0
FCI,-191.0
[H]C(=O)C(F)C1=CC=CC=C1,-191.0
CCCC(O)C(F)CCC,-191.0
CCCC(=O)C(F)CCC,-193.0
CCN(CCF)C1=CC=CC=C1,-193.0
CCOC(=O)C(F)CC,-194.0
O=C1CCCC1F,-194.0
FCC(Cl)(Cl)Cl,-198.0
[H]C(=O)C(F)CCCCCCCC,-199.0
COC1=CC=C(CF)C=C1,-199.8
FCC1=CC2=CC=CC=C2C=C1,-202.0
FCC1=CC=CC=C1,-204.3
CC1=CC([SH](CF)C2=CC=CC=C2)=C(C)C(C)=C1C,-207.0
COC1=CC=C(/C=C/CF)C=C1,-208.0
FCC1=CC=C(Cl)C=C1,-208.0
FC/C=C/C1=CC=CC=C1,-210.0
CC(Br)CF,-210.0
CCC1NCSC1NC(=O)C1(C)CC1F,-210.5
O=S(=O)(CF)C1=CC=CC=C1,-211.0
[H]C(F)(C(=O)OCC)P(=O)(OCC)OCC,-211.0
COC1CCNCC1NC(=O)C1(C)CC1F,-211.04
FCCBr,-212.0
O=S(=O)(CF)CC1=CC=CC=C1,-212.0
CCF,-212.0
O=S(CF)C1=CC=CC=C1,-213.0
C=C(CF)C1=CC=CC=C1,-213.0
N#CC1=CC=C(CF)C=C1,-215.7
OCCCCF,-216.0
O=[N+]([O-])C1=CC=C(CF)C=C1,-216.0
CCCCF,-219.0
CCCF,-219.0
CC1CNCCC1NC(=O)C1(CF)CCC1,-219.24
FCCCl,-220.0
OCCCF,-220.0
CCOC(=O)CCF,-220.0
O=C(CN1CCCN1)N1CCCC1CF,-220.05
OCC1CNN(CCF)C1,-221.96
CC1NC(CN2CCC(CF)CC2)OC1C,-222.16
O=C(O)C1CCN(CCF)N1,-222.27
OCC1CCNN1CCF,-222.29
CC1NOCC1CN1CCCC1CF,-222.48
CN1CCC(N2CCC(CF)CC2)C1=O,-222.54
CC(C)(C)CF,-223.0
CC1CCC(CF)CC1,-223.0
COCCF,-223.0
FCC1CCN(C2NCC(Cl)CN2)CC1,-223.15
CC1NNC(N2CCC(CF)CC2)S1,-223.28
O=C(C1CCSN1)N1CCC(CF)CC1,-223.36
N#CC1(C(=O)N2CCC(CF)CC2)CCC1,-223.64
CCOC(=O)/C=C/CF,-224.0
CC1(C)C[C@@H]1NC(=O)C1(CF)CCOCC1,-224.65
O=C(NC1(CF)CCC1)C1=CCCC1,-224.95
O=C(NC1(CF)CCC1)C1CCNCC1,-225.01
CC1CC(N2CCCC2CF)C(C#N)CN1,-225.56
CC1SCCC1C(=O)N1CCCC1CF,-225.87
CC(=O)CF,-226.0
CCC(CC)CF,-226.0
FCCF,-226.0
OCCF,-227.0
CC1CCN(C(=O)N2CC(CF)C2)CC1,-227.07
FCC1CCCN1C1NCCCN1,-227.16
CC1CCNC(N2CC(CF)C2)C1C#N,-227.37
CC1NC(N2CC(CF)C2)CCC1C#N,-227.39
CC1NCCC(N2CC(CF)C2)N1,-227.84
[H]C(F)(CCCCCC)P(=O)(OCC)OCC,-228.0
CCC1CCNC(C(=O)N2CC(CF)C2)C1,-228.22
CC(C)C1CCOC1C(=O)N1CC(CF)C1,-228.34
O=C(CC1CCCS1)N1CC(CF)C1,-228.39
O=C(C1[NH]CCC1C1CC1)N1CC(CF)C1,-228.41
O=C(C1CCC[NH]1)N1CCCC1CF,-228.5
CC1CSCC1C(=O)N1CC(CF)C1,-228.51
FCC1CN(C2NC(C3CC3)NS2)C1,-228.77
CC1(C(=O)N2CCCC2CF)COC1,-229.29
CCOC(=O)CF,-230.0
CN1CCCC1CN1CCOC(CF)C1,-230.69
N#CC1CCC(N2CCOC(CF)C2)CC1,-231.5
CC1CNC(N2CCOC(CF)C2)S1,-231.81
O=CCF,-232.0
O=C(CC1CCOC1)N1CCOC(CF)C1,-232.24
CC1(C(=O)N2CCOC(CF)C2)COC1,-232.29
O=C(C1CCCS1)N1CCOC(CF)C1,-232.42
O=P(CF)(C1=CC=CC=C1)C1=CC=CC=C1,-242.0
FC1=CCCCC1,-101.0
N#CC1CCC(F)CC1CN1CNC(C2CCC2)CC1=O,-101.92
O=S(=O)(C1CCC(F)CC1)N1CCCO1,-102.02
CN1CCC(CS(=O)(=O)C2CCC(F)CC2)CC1=O,-102.38
O=C(O)C1NOC2CC(F)CCC12,-102.47
CC(O)C1CCCN(CC2CC(F)CCC2C#N)C1,-102.88
N#CC1CC(C(=O)N2CCOCC23CC3)CCC1F,-103.56
O=S(=O)(CC1CCCC1)C1CCC(F)CC1,-104.04
N#CC1CC(C(=O)N2CC3CCCCC3C2)CCC1F,-104.17
CCN1CCN(S(=O)(=O)C2CCC(F)CC2)CC1,-104.48
N#CC1C(F)CCCC1-N1CCNC1,-104.54
CC1CC2C(=O)N(CC#N)CNC2CC1F,-104.72
CC1CC(OC2CCCC(F)C2C#N)NCN1,-105.0
FC1CC(Cl)C2CNCCC2C1,-105.07
CN(CC1CNN(C)C1)S(=O)(=O)C1CCC(F)CC1,-105.1
CC(C1CC1)N(C)S(=O)(=O)C1CCC(F)CC1,-105.63
N#CC1CCC(OC[C@H]2C[C@@H](O)C2)CC1F,-105.67
N#CC1C(F)CCCC1-N1CCCC1,-105.76
NS(=O)(=O)C1CCC(F)CC1,-106.08
N#CC1C(F)CCCC1OCC1CCON1,-106.12
N#CC1CCC(F)C(CN2CCOCC2)C1,-106.32
CC1CSC(NC(=O)C2CCC(F)CC2)N1,-106.34
CN1CCC2C(CCCN2C2CCCC(F)C2C#N)C1,-106.37
N#CC1CCC(F)C(CN2CCCCC2C(N)=O)C1,-106.39
N#CC1C(F)CCCC1N1CCCC(CC(N)=O)CC1,-106.45
CC1(C)COCCN1CC1CC(C#N)CCC1F,-106.49
N#CC1C(F)CCCC1N1CCCC(CCO)C1,-106.59
O=C(NC1CCNCC1)C1CCC(F)CC1,-106.73
CC1CNC(NC(=O)C2CCC(F)CC2)O1,-106.79
CN(CC1CCOC1)C1CCCC(F)C1C#N,-106.8
CC1NC2CC(F)CCC2CC1C(=O)N1CCOCC1C,-106.81
CC1NOC(C)C1NC(=O)C1CCC(F)CC1,-106.85
CC1NC2CC(F)CCC2CC1C(=O)NCC1CC1,-106.9
CC1CC(F)CCC1S(=O)(=O)NCC1CC1,-106.9
O=C(NC1CCCCN1)C1CCC(F)CC1,-106.95
N#CC1C(F)CCCC1OC[C@H]1C[C@@H](O)C1,-106.97
O=S(=O)(NC1CCNCC1)C1CCC(F)CC1,-106.99
CC1NNC(NC(=O)C2CCC(F)CC2Cl)N1C1CC1,-107.04
CC1NC2CC(F)CCC2CC1C(=O)N1CCCC1,-107.09
O=C(NC1CC(F)CCC1C(=O)O)C1CCOC1,-107.13
CN(C)C1NCCCC1NC(=O)C1CCC(F)CC1,-107.22
CC1CCCC(NS(=O)(=O)C2CCC(F)CC2)N1,-107.29
N#CC1CCC(CN2NCCCC2=O)CC1F,-107.34
N#CC1CCC(CN2CCCCC2=O)CC1F,-107.35
CC1CC(C)N(C2CN(CC3CC(C#N)CCC3F)C2)N1,-107.45
CN1CC(NC(=O)C2CCC(F)CC2Cl)CCC1=O,-107.63
CC1NC2CC(F)CCC2CC1C(=O)O,-107.66
CC1CC(C(=O)N2CCOCC2)C2CCC(F)CC2N1,-107.73
O=C(NCC1CCCNC1)C1CCC(F)CC1,-107.82
N#CC1C(F)CCCC1N[C@H]1C[C@@H](O)C1,-107.82
CC1CCCC(S(=O)(=O)N2CCOCC2C2CC2)C1F,-107.9
O=C(C1CCC(F)CC1)N1C2COCC1C2,-107.94
O=C(NCC1COC2CCCCC2O1)C1CCC(F)CC1,-107.97
N#CC1CCC(CNC2CCOC2)CC1F,-107.98
N#CC1C(F)CCCC1NCC1CCCCN1,-108.0
CC(=O)N1CCCC(C2NC(-C3CCC(F)CC3)NO2)C1,-108.06
N#CC1CCC(CN2CCOCC2)CC1F,-108.11
O=C(N[C@@H]1C[C@H]1CO)C1CCC(F)CC1,-108.12
CC1CCC(C(C)NC(=O)C2CCC(F)CC2)O1,-108.13
CC1CC(=O)NCCN1CC1CCC(C#N)C(F)C1,-108.17
COCC1CCN1C1CCCC(F)C1C#N,-108.22
O=C(NC1CCN(C(=O)C2CC2)CC1)C1CCC(F)CC1,-108.24
Cl.NCC1NOC2CC(F)CCC12,-108.26
CC(=O)NC1CN(C2CCCC(F)C2C#N)C1,-108.27
N#CC1C(F)CCCC1N[C@@H]1C[C@H]1CO,-108.29
COCC1CCN1C(=O)C1CCC(F)CC1,-108.37
FC1CCC2CCCNC2C1Cl,-108.59
CC1CC(S(=O)(=O)N(C)C2CCCCN2)CCC1F,-108.67
O=C(C1CCC(F)CC1Cl)N1CCCNCC1,-108.69
CCCN1CCC(C2NOC3CC(F)CCC23)CC1,-108.71
O=C(NC1CCCCC1O)C1CCC(F)CC1Cl,-108.79
N#CC1CCC(F)C(CNC(=O)NC2CCCCC2O)C1,-108.79
CN(C)CC1CCCN1S(=O)(=O)C1CCCCC1F,-108.84
CO[C@H]1C[C@@H](CO)N(C(=O)C2CCC(F)CC2Cl)C1,-108.89
CC(C)C1NC(=O)N(CC2CCC(F)C(C#N)C2)C1=O,-108.92
FC1CCC(-C2NC(CN3CCSCC3)CO2)CC1,-108.94
CC1CCC(S(=O)(=O)N2CCCO2)C(F)C1,-108.94
CC1CC(S(=O)(=O)N2CCCC2)CCC1F,-109.13
CN(CC1CCCO1)S(=O)(=O)C1CCCCC1F,-109.29
O=C1CCC2CN(S(=O)(=O)C3CCCCC3F)CCN12,-109.31
CCN(C1CCNCC1)S(=O)(=O)C1CCCCC1F,-109.56
CC1ONC(-C2CCC(F)CC2)C1C(=O)N1CCOCC1,-109.63
O=C(C1CCC(F)CC1)N1CCCC1C1CCCCN1,-109.65
O=S(=O)(C1CCCC(F)C1)N1CCCO1,-109.67
O=C(C1CCC(F)CC1)N1CCOC(C2CCCS2)C1,-109.69
CN(CC1CCC(F)C(C#N)C1)C1CCSC1,-109.69
CCC(C)C(=O)N1CCN(C(=O)C2CCC(F)CC2)CC1,-109.83
O=C(C1CCC(F)CC1)N1CC[C@@H](O)C1,-109.84
N#CC1CC(F)CC(N2CCOCC2)C1,-109.85
O=C(C1CCC(F)CC1)N1CCN(C(=O)C2CC2)CC1,-109.87
CC(=O)NC1CCCN(C2CCNC3CC(F)CCC23)C1,-109.93
CN1CCN(S(=O)(=O)C2CCCC(F)C2)CC1,-109.95
CN(CCC#N)C1CCNC2CC(F)CCC12,-109.96
O=S(=O)(NC1CCCC2OCCC21)C1CCCC(F)C1,-110.14
CN(CC(=O)N1CCCC1)C(=O)C1CCC(F)CC1,-110.14
O=C(NCC1CCCCC1F)NC1CNNS1,-110.15
O=S(=O)(CC1CCCCO1)C1CCCC(F)C1,-110.15
CC1(CNS(=O)(=O)C2CCCC(F)C2)CCNCC1.Cl,-110.2
CN1CNCC1CS(=O)(=O)C1CCCCC1F,-110.21
COC1CCC(C(=O)NC2CCCC(C)N2)C(F)C1,-110.21
O=S(=O)(C1CCCC(F)C1)N1CCCC1,-110.22
O=S(=O)(C1CCCC(F)C1)N1CCCCC1,-110.24
NS(=O)(=O)C1CNC2CCC(F)CC2C1,-110.27
OCC1CC(F)CCC1-N1CNCN1,-110.49
CC1CC(C(=O)NC2CC(C(N)=O)N(C)C2)CCC1F,-110.51
FC1CCCCC1-C1NNC(CN2CCCCC2)O1,-110.55
CC(O)CNC1CCC2CCC(F)CC2N1,-110.56
CN1CCC(N(C)C(=O)C2CCC(F)CC2)CC1,-110.56
N#CC1CNN(-C2CCCC(F)C2)C1N,-110.6
CN(C)C(=O)C1CCCN1C1CCC2CCC(F)CC2N1,-110.61
CN(CCC#N)C1CCC2CCC(F)CC2N1,-110.65
C[C@@H]1CN(CC2C(F)CCCC2Cl)CCN1,-110.79
